corpus	sentence
itwac	Lucio , che era di animo affine al suo , capì immediatamente di cosa si trattava ed esortò il padre a parlare della lunga [SEP] spada [SEP] che era rimasta stesa sul tavolo .
itwac	Lei sembrava un giovane albero piantato in mezzo all' aia , era diventata una splendida quattordicenne e tutto quell' esercizio fisico con la [SEP] spada [SEP] aveva reso il suo corpo più asciutto e atletico di quello di molte sue coetanee , le quali probabilmente la avrebbero trovata bruttina così secca , angolosa e senza forme , ma lei , già alta quasi come Severo e forte almeno quanto Lucio , si vantava di assomigliare più alla statua della dea della caccia piuttosto che a una matrona di città .
itwac	Senza accumulatori dovrete infatti ripiegare su armi bianche ( mazze o [SEP] spade [SEP] che siano ) ma anche quando avete gli accumulatori dovete considerare il loro uso .
itwac	Esse raffigurano le diverse dottrine dell' errore , con le quali , come se fossero [SEP] spade [SEP] , quello uccide le anime .
itwac	L' opera complessiva di Gioacchino appare come l' immenso disegno di comprendere la Trinità come misura di tutte le cose e dal decisivo avvento dell' età dello Spirito in cui sarà compiuta la profezia biblica che annunciava : Forgeranno le loro [SEP] spade [SEP] in vomeri e le loro lance in falci !
itwac	Le due ricerche sono , in sintesi , una lo specchio dell' altra , e ovviamente avranno entrambe buon esito ( Moorcock , su questo , non ha mai trasgredito !!!! ) ; seguendo le indicazioni magiche che gli sono state date per trovare la spada praticamente per caso , infatti , von Bek indurrà i nazisti del suo mondo , prima della vittoria , ad intraprendere la campagna di Russia come nel nostro universo , e John Derek , trovata la [SEP] spada [SEP] , impedirà al Caos ( nel Multiverso , infatti , si combatte l' eterna Guerra dell' Equilibrio Cosmico , fra Caos e Legge ) , di penetrare in quel mondo .
itwac	Con un rapido balzo gli fu addosso abbandonando la picca ed estraendo la [SEP] spada [SEP] che punto rapidamente alla gola dell' uomo scaraventandolo a terra .
itwac	Anche se il profeta deve proclamare la Parola di Dio come fosse una [SEP] spada [SEP] tagliente , tuttavia egli non è uno che cerchi di fare critiche sul culto e sulle istituzioni .
itwac	LUI - Madre , conosci i chiodi che bucano la carne mia ch ' è tua ; Conosci il fiele amaro del dolore , le viscere contratte , il respiro che manca e quella [SEP] spada [SEP] nel costato identica a te e a me , nel luogo dell' amore , luogo delle delizie e dell' estrema , vulnerabile forza ...
itwac	Il resto della truppa , uomini con la corazza e gli occhi grigi e duri quanto le loro [SEP] spade [SEP] , si dispose intorno ai muri di pietra .
itwac	Fagottini di pesce [SEP] spada [SEP] ai carciofi in salsa di menta Ingredienti per 4 persone : 8 fette sottili di pesce spada da 100 - 150 g 8 carciofi romani o liguri 2 spicchi d' aglio 100 g di pangrattato 25 g di pecorino o caciocavallo o parmigiano grattugiati 25 g di nocciole tostate 1 mazzetto di prezzemolo e uno di menta 2 cucchiaini di succo di limone qualche goccia di Tabasco olio extravergine d' oliva sale q.b. Tempo di preparazione : 00 h 30 ' Tempo di cottura : 00 h 10 ' Difficoltà : ** Costo : ** Togliete i gambi ai carciofi che preparerete come indicato nel box " Buono a Sapersi " , lasciandoli poi nell' acqua acidulata .
itwac	Per quanto poi intesi , o combinai , in appresso , volevano che io la domandassi allo zio ; ma quel mio carattere stesso , che tanti anni prima nella casa materna mi aveva inibito di chiedere alla nonna qualunque cosa volessi , sollecitato caldamente da lei di ciò fare , mi troncò anco qui la parola ; e non vi fu mai caso ch ' io domandassi la [SEP] spada [SEP] allo zio ; e non l' ebbi .
itwac	Serralunga d' Alba " L' arte di maneggiar la [SEP] spada [SEP] " - Duelli e combattimenti medievali all' ombra della fortezza medioevale .
itwac	Negli esempi su riportati si nota come molte di tali funzioni siano state riprese da Brooks , particolarmente nel suo primo classico La [SEP] Spada [SEP] di Shannara , di cui in altra sede abbiamo analizzato i forti parallelismi con l' opera prima di Tolkien : appare evidente infatti come molte di queste funzioni risultino uguali nei due romanzi .
itwac	Ruppi una [SEP] spada [SEP] e rischiai di ferire il pubblico , tutto ok per fortuna .
itwac	a sinistra , nella piccola , arcigna Piazza Capo di Ferro , il Palazzo Spada dalla ricchissima facciata e dalla corte sfarzosa , ove hanno sede il Consiglio di Stato e la Galleria [SEP] Spada [SEP] ( tipica raccolta cardinalizia di opere del Seicento ) , straricco di statue , di busti di bassorilievi e di decorazioni a stucco , con sale sontuose e un singolare giuoco prospettico del Borromini , che ispirò al Bernini la scenografia stupenda della Scala Regia in Vaticano .
itwac	Lei non aveva dubbi e , anche se ognuno di quegli uomini non avesse estratto la [SEP] spada [SEP] corta che portavano sulla schiena , lei li avrebbe riconosciuti comunque come guerrieri Kage .
itwac	( Renzo Stefanel ) TRACKLIST : 1 CD â   Vendo casaâ   â   La [SEP] spada [SEP] nel cuoreâ   â   Le formicheâ   â   Io vivrò senza teâ   â   Non è Francescaâ   â   Balla Lindaâ   â   Un' avventuraâ   â   29 settembreâ   â   Acqua azzurra , acqua chiaraâ   â   Mi ritorni in menteâ   â   7 e 40 â   â   Nel cuore , nell' animaâ   â   Per una liraâ   â   Dieci ragazzeâ   â   Annaâ   â   Dio mio noâ   â   Emozioniâ   â   Fiori rosa , fiori di pescoâ   â   Anche per teâ   2 CD â   Pensieri e paroleâ   â   Il tempo di Morireâ   â   La canzone del soleâ   â   Io vorrei ...
itwac	La [SEP] spada [SEP] è l' anima del samurai , per questo l' autrice ha scelto due spade come armi .
itwac	E dal momento che la [SEP] spada [SEP] si teneva sul fianco sinistro , questo doveva essere libero di impedimenti .
itwac	- Bocconcini di [SEP] spada [SEP] con zucchine trombetta , pomodorini e origano  ottima materia prima anche qui con una cottura rispettosa ed azzeccata .
itwac	8 Jul 2004 " 10:02 Gmail Lo difendo a [SEP] spada [SEP] tratta .
itwac	Le telefonate intercettate tra Gabriella [SEP] Spada [SEP] e il marito : " Fatti aiutare , se no combini guai " « Per gli affari della Giacomelli affidiamoci allo spirito guida » Davanti ai pm le prime ammissioni sui bilanci truccati del gruppo di articoli sportivi Lorena , la medium new age di Jesi , veniva consultata per tutte le decisioni importanti DAL NOSTRO INVIATO LUIGI SPEZIA RIMINI - « Mi raccomando Lele , quando fai le domande , falle chiare , perché se no lo spirito guida risponde fischi per fiaschi ...
itwac	Non ti amo più se cadaveri agonizzati da est a sud da nord a sud e viceversa incombono sui nostri cuori / ritira le tue armi gli ostaggi sia il nostro cuore rinnovato all' amore , non usare occhiali grossi scaricando nel sottosuolo i tuoi nervi / non barbari muri opressori e disinformatori , / non terrori e ricatti guerre e divisioni nazionaliste e morali , religiose , io sono la vostra sposa ma non offendermi con lo scintillare di [SEP] spade [SEP] argentee , cuori infranti , con la cenere e la pece , non offendere i miei occhi che vedono lontano , le mie mani sottili come lo sguardo oltre l' orizzonte missili cupi , in ogni dove , ...
itwac	La sua prima arma è stata un arco con le frecce , che ha preso da Persea , la seconda una grossa [SEP] spada [SEP] fatta da Escudo .
itwac	Per lo [SEP] spada [SEP] c' é una sezione apposita .
itwac	Equipaggiamento Trebor : [SEP] Spada [SEP] lunga Fodero Pugnale ( nella cintura ) Pugnale ( nello stivale ) Armatura di cuoio Sacchetto con monete d' oro E' vestito con la sua armatura di cuoio .
itwac	I terminali sono lunghi 5 braccia , da 90/100 per lo [SEP] spada [SEP] e da 120/100 per i tonnetti , la distanza fra le boe galleggianti varia a secondo della profondità del termoclino , aggiungendo il parametro fase lunare e stato del mare .
itwac	Severo allungò le mani come aveva fatto Lucio e si sentì al culmine della gioia mentre , per la prima volta , stringeva una [SEP] spada [SEP] vera ; ne ammirò l' elsa ricoperta di cuoio e la lama lucida nella quale si riflettevano il suo sorriso ingenuo e le fiamme basse , ma guizzanti del fuoco nel camino .
itwac	« Madre , si tratta di un popolo marziale e combattivo , per questo le regalano una « [SEP] Spada [SEP] d' onore » .
itwac	Una voce , a un certo momento , risuonò dall' alto e disse ai beduini in cammino : " Se andate verso occidente questa sera stessa cadrete di [SEP] spada [SEP] per mano dei predoni ; se invece invertirete la marcia , troverete ad oriente una grande oasi dove si farà festa " .
itwac	Quelli che fabbricarono l' idolo furon tolti di mezzo con la consueta morte di [SEP] spada [SEP] 18 ; invece i capi di quelli che vollero fare la sedizione furono inghiottiti dalla terra spalancatasi , mentre la folla consenziente fu consumata dal fuoco 19 .
itwac	Inoltre , le specie nostrali da dover rilasciare ( ed eventualmente targare ) sono : tonni , squali , pesci [SEP] spada [SEP] e aguglie imperiali .
itwac	Da una parte la periodica risorgenza del messaggio evangelico che impone di amare i nemici e rifiutava l' uso della [SEP] spada [SEP] , dall' altro la volontà di corrispondere alle domande del potere e il rigido strutturarsi di gerarchie politiche .
itwac	Enrico IV : ( fulmineamente , cavando la [SEP] spada [SEP] dal fianco di Landolfo che gli sta presso ) .
itwac	Spesso nei romanzi di Shannara troviamo la testimonianza del nostro passato racchiusa in rovine dell' epoca in cui in viviamo : già nel primo romanzo , La Spada di Shannara , Shea Ohmsford e la compagnia della [SEP] spada [SEP] si imbatte nelle rovine di un antico avamposto : si tratta di un intrico di metallo arrugginito e di cemento , qualcosa che aveva resistito per millenni e che Allanon dichiara essere l' unico rimasuglio dell' antica civiltà umana .
itwac	Quelle senza [SEP] spada [SEP] possono morire su di essa .
itwac	E per i fanatici che vorrebbero ridisegnare la geografia del Caucaso con la [SEP] spada [SEP] di Allah .
itwac	I metodi usati sono la decapitazione con una [SEP] spada [SEP] affilata per gli uomini e il plotone di esecuzione per le donne .
itwac	Il leone rampante azzurro in campo verde , le [SEP] spade [SEP] incrociate in campo dorato , la stella rossa in campo bianco .
itwac	( nella foto ) è la responsabile dell' area " gaming " di NGI di Varese , costola di I.Net e ultima geniale idea di Luca [SEP] Spada [SEP] .
itwac	Anche io mi sono innamorato di programmi , e spesso li ho difesi a [SEP] spada [SEP] tratta , però li conoscevo a fondo , prima di demolirli .
itwac	Ultimo aggiornamento : 11.6.2002 | Categoria : Danzerini 3 Anno Domini Iscritto dal 29 giugno 2004 | Piacenza ( PC ) Atleti addestrati alla [SEP] Spada [SEP] medievale corazzata , proponiamo lo spettacolo senza dubbio più pesante e realistico di combattimento .
itwac	La sua [SEP] spada [SEP] descrisse un unico arco permettendogli di scivolare a terra sulla schiena mentre qualcosa gli strisciava sul viso accarezzandolo con viscido desiderio .
itwac	Infatti , Gustavo III , questo Re pigmeo di Svezia che avea per massima che un regno non potea stabilirsi che con una grande guerra , e che avea illustrato il suo colle sue disfatte toccate dalla Russia che in occasione della fuga della famiglia Reale aveva offerta la sua [SEP] spada [SEP] alla Regina , e l' aspettava à Montmedy , per dichiararsi suo cavaliere , Gustavo III , in fine , il Generalissimo probabile della futura coalizione , era stato assassinato il 17 marzo 1792 , in un ballo in maschera .
itwac	Atterrò con un solo piede e diede lo scatto finale con cui colpì Minia , frontalmente , con la sua stessa [SEP] spada [SEP] .
itwac	danijel 1972 CIAO GIORGIO , QUI IN CALABRIA SI ESCE SPESSO ALLO [SEP] SPADA [SEP] E POCO AL TONNO .
itwac	Corsa alla [SEP] Spada [SEP] e Palio - Camerino Antica tradizione legata alla festa del patrono di Camerino San Venanzio , è stata riproposta nel 1981 , dopo un lungo intervallo , come gara e rievocazione storica .
itwac	E l' Alcibiate di turno , colui che nel dramma voleva distruggere Atene , rinfodererà la [SEP] spada [SEP] e ripristinerà il b u o n s e n s o. Hanno ridotto l' uomo , da una " canna pensante " che era , ad un vuoto bambù .
itwac	Il Monello br Se qui ci sono anche i segreti , non vi dico del pesce [SEP] spada [SEP] che ho preso stanotte a largo di Corfù Miiiiiiiiiiiiiiiiiiiiii ...
itwac	Anche nel Deuteronomio sta scritto molto più chiaramente : Se poi ti avvicinerai a una città per assalirla e li inviterai in uno spirito di pace ; se ti risponderanno parole di pace e ti apriranno , tutto il popolo , che saranno trovati nella città ti pagheranno un tributo e ti saranno sottomessi ; se invece non ti si sottometteranno e faranno la guerra contro di te , assedierai la città e il Signore te la darà nelle tue mani e tu ucciderai ogni maschio a fil di [SEP] spada [SEP] eccetto le donne e la suppellettile ; tutte le greggi e tutto ciò che si troverà nella città e tutti gli utensili li prenderai come bottino per te ; e mangerai tutto il bottino dei tuoi nemici che il Signore tuo Dio ti darà .
itwac	Tremavo tutto quanto per lo sforzo che facevo a rimanere in piedi , ma non volevo arrendermi così , perciò , quando ormai ero ridotto in ginocchio da quella forza misteriosa che ormai aveva preso la forma di una sfera che aveva come centro il cavaliere nero immobile , sfoderai la [SEP] spada [SEP] ed aiutandomi con questa mi rialzai .
itwac	Durante il resto del viaggio provò il dottore l' eccellenza della [SEP] spada [SEP] con ragioni di sì grande evidenza e con tante figure e dimostrazioni matematiche , che tutti ne rimasero convinti , e Corcuelo si pentì della sua ostinazione .
itwac	E' proprio in nome di questo " lieto annuncio " , questa parola di Dio - [SEP] spada [SEP] a doppio taglio - che noi dobbiamo " fendere " la gente per metterla in crisi ...
itwac	Questi i convocati dal coach Davide Augugliaro del Centro Sportivo dell' Aeronautica Militare per le gare in programma a partire dal 3 aprile : Vanni ( Fiamme Oro ) , Baldini ( Aeronautica ) e Zennaro ( Carabinieri ) nel fioretto maschile , Milanoli ( Fiamme Oro ) , Tagliariol ( Aeronautica ) , e Rota ( Carabinieri ) nella [SEP] spada [SEP] maschile , Guidi ( Carabinieri ) , Occhiuzzi ( Aeronautica ) e Aquili ( Polizia di Stato ) nella sciabola maschile ; per la categoria donne : Granbassi ( Carabinieri ) , Salvatori ( Aeronautica ) e Cipriani ( Aeronautica ) nel fioretto , Cascioli ( Corpo Forestale ) , Del Carretto ( Aeronautica ) e Lualdi ( Esercito ) nella spada , Marzocca ( Carabinieri ) e Lucchino ( Aeronautica ) nella sciabola .
itwac	Fu così che nacque , da uno schizzo di Cedric Gibbons , membro dell' Academy , il cavaliere che infilza la [SEP] spada [SEP] in una bobina della pellicola di un film , simbologia quanto mai semplice della forza della decima musa .
itwac	Altri reperti dell' Età del Bronzo ( asce e daghe = [SEP] spade [SEP] corte e larghe di origine celtica , gallica o germanica , usate nel tardo Medioevo anche dai Romani che avevano imparato ad usarle proprio da questi popoli nordici ) sono stati trovati , nel nostro territorio , in località Caprarella , e nelle grotte di S. Venere , Favata , Arco , Zanche e Rivioti .
itwac	La sentenza dei giudici di Palazzo [SEP] Spada [SEP] ( la numero 8252/2002 ) è stata depositata lunedì scorso : « Il punteggio fisso di 30 punti , assegnato per il semplice superamento del corso biennale , a prescindere dal punteggio di merito riportato all' esito dell' esame finale , si giustifica solo partendo dal presupposto della non cumulabilità di detto punteggio con altri punteggi conseguibili per effetto dell' insegnamento prestato nello stesso biennio di riferimento » .
itwac	il " muffo " ( si dice cosi' qui ' a Bologna ) e' all' ordine del giorno quando si parla di [SEP] spada [SEP] ...
itwac	Il suo stile di lotta non è basato sulla forza ma bensì sull' abilità , preferisce impugnare due [SEP] spade [SEP] e non rinuncia ad usare l' arco , la sua filosofia gli impone una vita basata sulla lotta e l' onore , odia i codardi o coloro che attaccano nascondendosi come ladri e assassini , ed è affascinato dalle arti magiche ma non le teme sa che velocità e una buona lama o una freccia appuntita possono essere più efficaci .
itwac	I cumuli di olive e le ghirlande di peperoncini rossi accompagnano le bancarelle di pesce , su cui troneggiano i pesci [SEP] spada [SEP] interi .
itwac	Il cacciatore e l' inquisitrice estrassero le armi , mentre i raggi di un sole morente baciavano i cadaveri correndo attraverso le finestre , la voce dell' inquisitrice era ferma , ma grosse lacrime le scivolavano sulle guance , cadendole sulla corazza , forse non apprezzava la veggente , ma non avrebbe mai voluto che finisse così , la [SEP] spada [SEP] d' argento del cacciatore emise un sibilo metallico quando venne estratta dal fodero , l' uomo non aveva lacrime da versare , con voce piatta sibilò , al pari della sua lama si stupì delle sue parole , aveva chiamato per la prima volta l' inquisitrice con il suo nome .
itwac	Tutti però ricordano che Sabella difese a [SEP] spada [SEP] tratta le guardie penitenziarie , per poi trasformarsi in giudice di sé stesso e firmare l' inchiesta interna , ovviamente assolutoria .
itwac	Siamo comunque riconoscenti al responsabile del Ministero delle comunicazioni di rinunciare magari ad una sfilata di moda o alla sagra del pesce [SEP] spada [SEP] per gratificarci la mattina del 4 giugno della sua presenza a Brazzà .
itwac	I pipistrelli non scompaiono MAI del tutto !! Quando diminuiscono e Nevan si ferma trasformati in demone e inizia ad affettarla con la [SEP] spada [SEP] se è il momento giusto cadrà vittima dei tuoi colpi ...
itwac	[ 24 ] Israele lo sconfisse , passandolo a fil di [SEP] spada [SEP] , e conquistò il suo paese dall' Arnon fino allo Iabbok , estendendosi fino alla regione degli Ammoniti , perché la frontiera degli Ammoniti era forte .
itwac	[SEP] Spada [SEP] di Pietro , lancia di Maurizio , e' si voltò contro la Croce e Pietro .
itwac	Quell' uomo sfoderò una [SEP] spada [SEP] enorme verso il cielo ed un urlo di guerra percorse l' esercito , mentre dall' altra parte della piana , come un nefando presagio , la massa scura di centinaia di creature demoniache si avvicinava veloce .
itwac	MAI PESCATO PRIMA A SPADINI TELEFONIAMO AD UN ANZIANO PESCATORE NOSTRO AMIKO RACCONTANDO IL FATTO SPETTACOLARE ( VEDERE DECINE E DECINE DI [SEP] SPADA [SEP] CHE NUOTANO TRANQUILLAMENTE INTORNO LA BARCA E' UNO SPETTACOLO EMOZIONANTE DAVVERO ) E LUI CI DISSE DI FARE DEI FILETTI DI TONNO CON LA PARTE VENTRALE DEL PESCE E FILARLO IN ACQUA SENZA PIOMBATURA ALCUNA .
itwac	Certo qualcuno farà notare che l' interculturalità non si può ridurre alla vendita di oggetti d' artigianato e cibi esotici per le strade o all' esibizione di fachiri , mangiatori di [SEP] spade [SEP] e ballerine oba-oba un po' sovrappeso .
itwac	Certamente , come dice la Faita - Gruppo gestori campeggi Elba , dovranno muoversi le categorie , ma dovranno muoversi anche i vari politici locali intervenendo presso le segreterie continentali dei loro partiti , se non vorranno essere severamente puniti alle prossime elezioni ( messaggio per Ds , Rifondazione , Margherita , Verdi , ai quali raccomandiamo pure un minimo di coerenza , dato che prima si lanciano a [SEP] spada [SEP] tratta nella campagna contro il cemento facile e poi si scandalizzano se il Comune di Portoferraio mette i paletti e fa intendere che , riguardo alla prima casa , saranno accolte solo 120 domande su un totale di oltre 500 ) .
itwac	Ho chiesto alla lama rapida di farmi riconquistare la libertà , ho detto al veleno perfido di venire in soccorso alla mia viltà Ahimé , sia il veleno che la [SEP] spada [SEP] m' hanno disdegnato , e m' hanno detto : " Tu non sei degno di venir sottratto alla tua maledetta schiavitù , Imbecille !
itwac	Gli scenari , purtroppo a volte danneggiati da una camera che si " impalla " , sono stati ricreati alla perfezione , con possibilità a volte di interagire con loro , danneggiandoli con le nostre [SEP] spade [SEP] laser .
itwac	S. Cosma Takeya , fabbricatore di [SEP] spade [SEP] della città di Owari , era stato battezzato dai gesuiti e aveva lavorato come catechista con i francescani di Osaka .
itwac	Io sono in un' organizzazione che controlla la [SEP] Spada [SEP] ; il mio comandante in questa organizzazione è un seguace del Signore del Doppio Spirito .
itwac	devil may cry Registrato : 16/12/2002 Kingdom Hearts : La guida ufficiale !! raziel 86 ha scritto : La [SEP] spada [SEP] la prendi in cima alle scale , non ti puoi sbagliare .
itwac	In armonia con la [SEP] Spada [SEP] ci deve essere lo Spirito di entrare nell' attacco dell' oppositore per sconfiggerlo attraverso la sua stessa difesa , debole psicologicamente .
itwac	In collaborazione con il Servizio educativo di Galleria Borghese , è stato realizzato , per il secondo anno consecutivo , il progetto " Cresci con l' arte e con la musica " , con visite guidate tenute da storici dell' arte , ed una lezione-concerto degli strumentisti del Teatro dell' Opera nei principali musei romani ( Galleria Borghese , Galleria Corsini , Palazzo Barberini , Palazzo Venezia e Galleria [SEP] Spada [SEP] ) , un' occasione per stimolare gli studenti ad avvicinarsi simultaneamente alle arti visive e musicali .
itwac	Invece passò la spada nella mano destra e si limitò a graffiare la mano di Tumet con l' affilatissima punta di Kageboshi , così che la guerriera Sciri fu costretta a lasciar cadere la [SEP] spada [SEP] .
itwac	Il primo che era uscito dalla foresta , con la [SEP] spada [SEP] sguainata , pensava già al tintinnare delle monete tra le sue mani , ad un bel pasto caldo ed un boccale di sidro , ad una donna compiacente che avrebbe riscaldato il suo letto .
itwac	( Orazio e Marcello giurano imponendo le mani sull' elsa della [SEP] spada [SEP] di Amleto ) E così , gentiluomini , mi raccomando a voi con tutta l' anima .
itwac	Gwin vide , come se tutto stesse accadendo lentamente , il guerriero sollevare la spada , Al lanciarsi verso di lui , il guerriero sorrise e Gwin seguì il movimento rapido della [SEP] spada [SEP] nemica che affondava nel petto del ragazzo .
itwac	Temo che parlando in termini di probabilità , si possa confidare sicuramente di più in queste : - spirito di Toto Cotugno - [SEP] spada [SEP] laser di Mazinga - spirito di TopoGigio - Godzilla - Lo scudetto della Sampdoria ganassa : 7/7/2005 17:01 Citazione : Per favore dimmi che skerzi !
itwac	Adesso alcuni moderati , che pure riconoscono l' esistenza di una grande anomalia Berlusconi , invitano tuttavia il capo dello Stato , l' opposizione , gli italiani tutti a sostenere a [SEP] spada [SEP] tratta il neo-presidente di turno dell' Ue nel semestre che si apre .
itwac	San Michele è un archetipo del movimento e quel movimento è espresso pienamente sia dalle ali spiegate , sia dalla postura delle gambe , sia da quel braccio sollevato , da quella [SEP] spada [SEP] sguainata ( estensione del braccio e della mente ) e pronta a colpire il demone .
itwac	Buona affluenza di pubblico , durante la dimostrazione , sono stati forgiati una [SEP] spada [SEP] in damasco e lame in damasco ritorto Combattimento del ' Pettirosso ' sezione armeggio dell' associazione culturale di rievocazione storica ' Il Passemezzo ' Romano L. ( BG ) , 24 - 25 maggio Terza partecipazione dei forgiatori a questa che , è anche la quarta edizione della manifestazione .
itwac	Originally posted by Sargoon Hai proprio ragione reziel infatti quando entro per andare alla vecchia colonia mineraria ci sono degli orchi che mi attaccano e io nn posso fare niente per difendermi la mia arma + potente è la balestra leggera che fa 40 , poi ho una [SEP] spada [SEP] che fa 37 di danno , queste due sono le mie armi migliori ma nn credo che ce la faro , avevo una domanda da porgervi ma è meglio che gli orchi li attacco con un arma da taglio o con un arma a lunga gittata ?
itwac	I nostri riuscirono con facilità a spezzare la falange nemica lanciando dall' alto i giavellotti ; una volta disunita la falange , sguainarono le [SEP] spade [SEP] e si gettarono all' assalto .
itwac	Ultimo aggiornamento : 23.7.2004 | Categoria : Canti popolari 767 Uomini d' Arme di L' Aquila Iscritto dal 24 ottobre 2001 | L' aquila ( AQ ) Gruppo di re-enactment medioevale che va dal 1254 al 1350 e si esibisce in maneggio di armi come [SEP] spade [SEP] , daghe , bastoni , armi in asta , etc. Ultimo aggiornamento : 24.10.2001 | Categoria : Duellisti 768 Val Paradiso Iscritto dal 26 ottobre 1999 | Naro ( AG ) Il gruppo Val Paradiso è composto di 25 elementi tra l' orchestrina tipica , il coro e i ballerini .
itwac	Ha dovuto imparare il giapponese , ha preso lezioni di arti marziale , ha dovuto imparare ad usare la [SEP] spada [SEP] ...
itwac	Sarà molto coraggioso armato di [SEP] spada [SEP] e di scudo .
itwac	Criss si chiese fugacemente se il plurale si riferisse a loro due oppure al Corvo e alla sua [SEP] spada [SEP] maledetta .
itwac	Dunque [SEP] Spada [SEP] rinunciò a tre testate di prestigio per rimanere fedele al suo giornale di provincia .
